,dialogue,label,predict_label
3248,priya you’re experience tension awkwardness may stem fact leonard penny use may quote howard dance pant,SHELDON,SHELDON
3249,kid,LEONARD,LEONARD
3250,whoa whoa whoa don’t admit don’t want team,PENNY,LEONARD
3251,true dat,LEONARD,OTHERS
3252,parenthetical term kidnap use playfully,OTHERS,SHELDON
3253,oh look it’s leonard,HOWARD,PENNY
3254,yes please,HOWARD,SHELDON
3255,i’m glad like,PENNY,OTHERS
3256,well mother use make split pea little frankfurter slice home make crouton,SHELDON,SHELDON
3257,thanks,HOWARD,OTHERS
3258,don’t say either i’ll make list,LEONARD,SHELDON
3259,okay don’t want marry,PENNY,PENNY
3260,brent spiner do original mint-in-package wesley crusher action figure sign close personal friend wil wheaton,SHELDON,SHELDON
3261,saw naked sex,SHELDON,HOWARD
3262,interest you’re afraid insect woman ladybug must render catatonic joke make lessen discomfort you’re welcome,SHELDON,SHELDON
3263,put noise-cancelling headphone ’cause it’s gonna get loud,PENNY,LEONARD
3264,okay look we’re really,PENNY,PENNY
3265,well i’m wife don’t want ruin,OTHERS,LEONARD
3266,hour,SHELDON,LEONARD
3267,yeah see soon,LEONARD,LEONARD
3268,raj it’s trap they’re flank,LEONARD,LEONARD
3269,hey good see,RAJ,LEONARD
3270,you’re right dad’s gonna furious there’s way he’s gonna let postpone wed well try,HOWARD,LEONARD
3271,well keep mind ever need slightly apathetic tertiary friend stand ready,SHELDON,SHELDON
3272,oh oh okay good good it’s cool cry little,LEONARD,LEONARD
3273,please that’s seagull you’re go help don’t help,SHELDON,SHELDON
3274,well it’s cholera base quick internet search explanation decrease order likelihood hirschsprung’s disease botulism tapeworm accidental ingestion chrysanthemum blossom,SHELDON,SHELDON
3275,thick accent don’t know say,RAJ,LEONARD
3276,sure,OTHERS,LEONARD
3277,uh number line,RAJ,LEONARD
3278,doesn’t make sense mean think really good job i… excuse,PENNY,OTHERS
3279,well penny it’s dance night,PENNY,SHELDON
3280,fine,LEONARD,LEONARD
3281,god horrible night,LEONARD,OTHERS
3282,alcoa diesel locomotive lead train meticulously restore pullman first-class coach,OTHERS,SHELDON
3283,you’re sand penny,LEONARD,LEONARD
3284,yes,OTHERS,SHELDON
3285,take minute,RAJ,LEONARD
3286,don’t think kripke i’ve bounce many rubber ball day,SHELDON,SHELDON
3287,say say people need stop ruin mom’s visit sushi sadness slutty shirt stop,SHELDON,SHELDON
3288,could like lot,OTHERS,SHELDON
3289,right think candy might enough let ante cooper coupon various thing um oh one one free grammar check uh could use emails letter tattoo um oh fun one afternoon california science center point mistake,SHELDON,SHELDON
3290,slippery slope leonard start park space end it’s like dad always say first say can’t drink drive next thing know can’t let take wheel sleep one backseat,SHELDON,SHELDON
3291,hey come never get option,HOWARD,OTHERS
3292,happen rest group,SHELDON,SHELDON
3293,get part,LEONARD,SHELDON
3294,yes,LEONARD,SHELDON
3295,well problem three controller merrier,SHELDON,SHELDON
3296,doesn’t mean salt mine mean work,OTHERS,SHELDON
3297,okay,OTHERS,PENNY
3298,make anything want,RAJ,LEONARD
3299,believe i’m hear negativity factory floor,SHELDON,SHELDON
3300,hi,OTHERS,PENNY
3301,want check,OTHERS,SHELDON
3302,name bernadette she’s work waitress she’s go school microbiologist,HOWARD,HOWARD
3303,well thank,OTHERS,PENNY
3304,funny that’s unhygienic,SHELDON,SHELDON
3305,yeah,LEONARD,LEONARD
3306,don’t issue invitation mother,SHELDON,SHELDON
3307,hey,RAJ,LEONARD
3308,say yes settle tie change seat,SHELDON,SHELDON
3309,something bother,PENNY,OTHERS
3310,sorry,HOWARD,PENNY
3311,see danger might over-reciprocate devised foolproof plan see open gift first excuse feign digestive distress,SHELDON,SHELDON
3312,guy suck come please he’s big,LEONARD,PENNY
3313,really bite embarrass even,SHELDON,SHELDON
3314,mend broken heart situation much less complicated there’s kind dispute penny ex-boyfriend get custody tv want avoid scene,LEONARD,LEONARD
3315,don’t want let’s go,SHELDON,LEONARD
3316,there’s hurry mother tell secret love,LEONARD,LEONARD
3317,cover anything fart bed kill homeless guy oh god run hobo,LEONARD,PENNY
3318,oh humanity,SHELDON,SHELDON
3319,it’s friday friday’s always vintage game night look mom include memory card pick leave pernicious anaemia,SHELDON,SHELDON
3320,let guess motion sensor,LEONARD,SHELDON
3321,sheldon give lecture university tonight we’re reading review,LEONARD,LEONARD
3322,uh hi penny take break guy,SHELDON,LEONARD
3323,yeah well i’m sick,PENNY,SHELDON
3324,two talk,OTHERS,LEONARD
3325,don’t believe howie can’t afford waste money junk like,OTHERS,OTHERS
3326,hello,RAJ,SHELDON
3327,sheldon don’t get flu half hour,OTHERS,LEONARD
3328,good point i’m,LEONARD,SHELDON
3329,yes charm drug addle candour know bound,SHELDON,SHELDON
3330,call,LEONARD,LEONARD
3331,thing feel comfortable share girl won’t make fun call name ask koothrapanties bunch,RAJ,PENNY
3332,would talk,HOWARD,LEONARD
3333,well maybe we’ll hang later know everybody’s go,PENNY,LEONARD
3334,point thing say could construe offensive would like offer sincere apology,SHELDON,SHELDON
3335,yes purpose,PENNY,SHELDON
3336,oh smell amaze,OTHERS,HOWARD
3337,oh yes should’ve great jenga tantrum,SHELDON,SHELDON
3338,you’re welcome don’t worry didn’t forget leonard get label maker,PENNY,SHELDON
3339,oh plan case one get lucky,RAJ,SHELDON
3340,can’t believe don’t trust,PENNY,LEONARD
3341,oh,HOWARD,PENNY
3342,come see happens,OTHERS,HOWARD
3343,yeah know,SHELDON,PENNY
3344,hey stay night hit legoland morning,RAJ,LEONARD
3345,we’re go ski switzerland,PENNY,LEONARD
3346,really hop see cattle drive,RAJ,LEONARD
3347,well american midwest mostly settle scandinavian germanic people well characteristic facial bone structure…,SHELDON,SHELDON
3348,yeah doesn’t really answer question,PENNY,SHELDON
3349,oh pastrami sandwich eggplant lasagna like that’s person order jewish deli,OTHERS,SHELDON
3350,could offer ride home,SHELDON,SHELDON
3351,okay hang go bar pick guy pick girl leave together pick girl,PENNY,HOWARD
3352,oh come don’t make,PENNY,LEONARD
3353,i’ve never knock door wild ride,SHELDON,SHELDON
3354,hello stuart,SHELDON,SHELDON
3355,national science foundation want give substantial grant,SHELDON,LEONARD
3356,um well howard christie are… kind of… hooking bedroom,PENNY,LEONARD
3357,thank cute bunny want something sex appeal like like labradoodle,RAJ,OTHERS
3358,you’ll get offer something soon,OTHERS,SHELDON
3359,thank,RAJ,SHELDON
3360,haven’t bond,RAJ,SHELDON
3361,oh begin tree indoors overuse word ’tis ’twas absurd custom one stock everyone know sock belong pairs use one sock,SHELDON,SHELDON
3362,i’m pretty sure anger’s,LEONARD,LEONARD
3363,know you’re right mean it’s i’m never go sell i’m opening,LEONARD,LEONARD
3364,you’re totally right could skinny ’cause she’s die,PENNY,RAJ
3365,okay well thank get leonard silly neighbour gift i’ll put tree,PENNY,PENNY
3366,oh wow good,PENNY,PENNY
3367,really that’s unsettling,SHELDON,HOWARD
3368,give minute i’m gonna go wash,OTHERS,LEONARD
3369,sheldon i’m work,PENNY,LEONARD
3370,little boy get sick time mother would read it’s indian princess befriends monkey mock monkey different reason relate quite strongly,SHELDON,SHELDON
3371,oh yes leonard yes,RAJ,SHELDON
3372,ooh don’t think anecdotal evidence suggest game rock-paper-scissors player familiar tie time due limit number outcome suggest rock-paper-scissors lizard-spock,SHELDON,SHELDON
3373,wait hell’s go leonard alex,PENNY,PENNY
3374,goody what’s say,SHELDON,HOWARD
3375,number acceptable answer example near earth transport certainly avocado rancher essay suggest i’d well luck make friend wait ’til cylons take please,SHELDON,SHELDON
3376,brother he’s get big crush bernadette,OTHERS,HOWARD
3377,honestly we’ve operate assumption deal,LEONARD,SHELDON
3378,okay go saw movie meet nice people say horrible thing public pretty magical night,LEONARD,LEONARD
3379,weren’t friend there’d hole life,SHELDON,LEONARD
3380,detect hint condescension,SHELDON,SHELDON
3381,oh raj look,PENNY,PENNY
3382,i’m nosy see ya,PENNY,LEONARD
3383,that’s give reason come moral epiphany,LEONARD,SHELDON
3384,thank,SHELDON,SHELDON
3385,bitch,PENNY,OTHERS
3386,sheldon really really sorry it’s week can’t little bit flexible yeah sorry didn’t really think,PENNY,LEONARD
3387,go,LEONARD,LEONARD
3388,we’ve get miss something let’s start movie playing,LEONARD,SHELDON
3389,we’ll naked front,LEONARD,LEONARD
3390,much,LEONARD,SHELDON
3391,true,LEONARD,OTHERS
3392,we’re get marry sunday,OTHERS,LEONARD
3393,schnapps you’re right fun,LEONARD,PENNY
3394,hi,RAJ,PENNY
3395,know use lot big word little dwarf,OTHERS,LEONARD
3396,necessary penny perfectly comfortable share bed,OTHERS,SHELDON
3397,crazy mother make,HOWARD,LEONARD
3398,she’s sit right,OTHERS,LEONARD
3399,well know give snowflake kissing and… oh come don’t want go texas,LEONARD,LEONARD
3400,seem acceptable,SHELDON,SHELDON
3401,exactly mean,PENNY,PENNY
3402,stay school,OTHERS,LEONARD
3403,well don’t think relationship joke think “a horse go bar bartender say long face?’ that’s joke it’s good one horse long face,SHELDON,OTHERS
3404,fun fact i’m gonna jump train,HOWARD,SHELDON
3405,right amy there’s one ogre leave take,LEONARD,SHELDON
3406,ready stereo,HOWARD,SHELDON
3407,oh she’ll never go kid get peek,HOWARD,LEONARD
3408,anyway gotta let know plus one mom’s try sneak doctor suck fat neck,HOWARD,HOWARD
3409,little real danger bite face i’m sleep,OTHERS,SHELDON
3410,sheldon life fear three-tined fork,LEONARD,LEONARD
3411,try contact home planet,PENNY,SHELDON
3412,okay right ew one thing you’re gonna want say front father-in-law it’s right icky get away pick one,PENNY,PENNY
3413,don’t talk,LEONARD,LEONARD
3414,bernie okay,HOWARD,HOWARD
3415,okay yeah fine,LEONARD,LEONARD
3416,wow how’s,OTHERS,PENNY
3417,smile,PENNY,SHELDON
3418,see,HOWARD,SHELDON
3419,yes that’s think i’m super smart it’s probably true,SHELDON,LEONARD
3420,peppermint schnapps,PENNY,LEONARD
3421,can’t believe attitude think favour gay people get marry,RAJ,LEONARD
3422,right metric system can’t taste cherry,SHELDON,SHELDON
3423,look think talented beautiful course isn’t los angeles full actress talented beautiful right look we’ll come back,LEONARD,OTHERS
3424,don’t come,HOWARD,LEONARD
3425,course identify every insect arachnid planet that’s go keep move daughter oxnard we’re talk oxnard beach we’re talk oxnard onion field,OTHERS,SHELDON
3426,actually nq sub planetary body,RAJ,SHELDON
3427,six season dude,RAJ,RAJ
3428,don’t worry baby i’ve get,LEONARD,HOWARD
3429,yes name dr leonard hofstadter could never please parent need get self-esteem stranger like he’s worse,LEONARD,SHELDON
3430,come sheldon like marie curie husband pierre spent day work side side bath glow love radium ultimately kill screw beauty beast that’s love story disney tell,OTHERS,OTHERS
3431,yeah set easy,LEONARD,LEONARD
3432,hey look who’s hey buddy,OTHERS,HOWARD
3433,see there’s twinkle,PENNY,SHELDON
3434,insult woman i’m defend honour two two wil wheaton prepare may come,SHELDON,SHELDON
3435,okay it’s magnificent,SHELDON,LEONARD
3436,leave want i’m gonna see,LEONARD,LEONARD
3437,draft see people hear word year think duration foot pound problem that’s unit work weight,SHELDON,SHELDON
3438,they’re run test don’t know may heart attack heart-attack-like event,HOWARD,SHELDON
3439,i’m fine anxiety probably talk code frog sandwich mean lemon mean rocket come sandwich build lemon ’cause froggy want come home,HOWARD,SHELDON
3440,go,RAJ,LEONARD
3441,think sheldon want action figure look like,RAJ,PENNY
3442,i…,OTHERS,SHELDON
3443,psh bunch crybaby gut glory man,RAJ,PENNY
3444,thank driving work,SHELDON,SHELDON
3445,sheldon grab water,LEONARD,LEONARD
3446,right fine let’s play,SHELDON,SHELDON
3447,gee uh…,LEONARD,LEONARD
3448,told would happen,OTHERS,LEONARD
3449,gonna introduce friend,LEONARD,LEONARD
3450,station come board giggle train think,SHELDON,SHELDON
3451,don’t pour lap tell,PENNY,HOWARD
3452,huh co look lot like breakfast,LEONARD,LEONARD
3453,oh that’s interest,PENNY,PENNY
3454,oh really earth danger way save stick hand jar spider,HOWARD,SHELDON
3455,brobdingnagian brobdingna… even get,SHELDON,SHELDON
3456,quote han solo know,SHELDON,SHELDON
3457,oh please you’re kind person,PENNY,LEONARD
3458,well expectation subvert aha,SHELDON,SHELDON
3459,reach clue,OTHERS,LEONARD
3460,don’t think we’re go,RAJ,SHELDON
3461,oh good morning shoemaker think you’ll please elf last night,SHELDON,LEONARD
3462,evidence boyfriend fear hamster,PENNY,OTHERS
3463,i’m american hero uncle bring people nut okay,HOWARD,SHELDON
3464,there’s fuel leak we’re still go go,HOWARD,LEONARD
3465,understand,SHELDON,SHELDON
3466,structure constant structure one atom…,SHELDON,SHELDON
3467,hit,PENNY,LEONARD
3468,want get know penny’s friend don’t know talk people,LEONARD,LEONARD
3469,leonard buy wanted fun don’t want sit box,PENNY,PENNY
3470,well we’ll see long hold,SHELDON,LEONARD
3471,work knowledge important thing universe good luck,SHELDON,SHELDON
3472,i’m go i’ll show,LEONARD,LEONARD
3473,march violate rule forward email humour,SHELDON,SHELDON
3474,you’re tell wrong ira really understand story start begin small town east texas young genius named…,SHELDON,SHELDON
3475,wait might hostile,SHELDON,LEONARD
3476,i’m still tweak thing little bit give general idea web site guy think,LEONARD,LEONARD
3477,would like dance,OTHERS,SHELDON
3478,technically howard’s gear head leonard’s dime store laser jockey,SHELDON,LEONARD
3479,raj,OTHERS,LEONARD
3480,well friend leonard sound like real weenie,OTHERS,PENNY
3481,get together man,SHELDON,LEONARD
3482,like,OTHERS,RAJ
3483,mom’s kind emotional wreck since dentist dating dump,HOWARD,HOWARD
3484,i’m go work come want,LEONARD,LEONARD
3485,you’re girl they’re bug,HOWARD,OTHERS
3486,well…,SHELDON,PENNY
3487,butter,HOWARD,OTHERS
3488,maybe could call old middle school see talk female student,HOWARD,LEONARD
3489,use yet,LEONARD,SHELDON
3490,don’t think there’s anything jewellery store amy would appreciate humidifier look sears,SHELDON,LEONARD
3491,sure,OTHERS,LEONARD
3492,good news raj get blood work back lab you’re okay stay,SHELDON,HOWARD
3493,yes i’ve always admire,LEONARD,SHELDON
3494,actually think go,LEONARD,OTHERS
3495,step include chloroform roll duct tape,LEONARD,LEONARD
3496,yeah yeah that’s fun part we’re also get new curtain bedroom dust ruffle duvet don’t even know duvet i’m pretty sure wouldn’t want one every time talk move cry sex,LEONARD,LEONARD
3497,use don’t like,OTHERS,SHELDON
3498,although road trip god certain ring,SHELDON,SHELDON
3499,congratulation zack would like superman,SHELDON,LEONARD
3500,howard’s space toilet i’ll tell later,LEONARD,OTHERS
3501,absolutely humiliate,HOWARD,PENNY
3502,learn chinese,LEONARD,SHELDON
3503,don’t try change subject park space nothing car,SHELDON,HOWARD
3504,could pact,HOWARD,LEONARD
3505,oh lot well thanks one sec listen close don’t lot time need go house bedroom you’ll find model rocket want take bring back place,HOWARD,LEONARD
3506,think come go drink beer play dart,RAJ,LEONARD
3507,case didn’t follow i’m coffee,RAJ,SHELDON
3508,know ’cause you’re science,LEONARD,SHELDON
3509,really despite sign say “do leave laundry unattended”,SHELDON,SHELDON
3510,thank invitation decline doesn’t sound like something i’ll enjoy,SHELDON,OTHERS
3511,make halle berry fifth favourite catwoman there’s julie newmar michelle pfieffer eartha kitt lee meriwether…,SHELDON,SHELDON
3512,believe nation’s tuna can safe excuse dr greene question,SHELDON,SHELDON
3513,want jet ski,HOWARD,LEONARD
3514,actually read somewhere it’s one popular programme india,LEONARD,RAJ
3515,yes live parent here’s google earth shot house,HOWARD,HOWARD
3516,yes isn’t amazing actress,RAJ,SHELDON
3517,work,PENNY,SHELDON
3518,i’m dr rostenkowski wolowitz i’m microbiologist,OTHERS,SHELDON
3519,yes,LEONARD,SHELDON
3520,oh sound romantic,LEONARD,OTHERS
3521,please please don’t lot time look ramona finally doze need help get rid,SHELDON,SHELDON
